id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
38,85-25,,38,,1985-02-27,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE PREMIER : DES AUTORITES CHARGEES DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,CHAPITRE II : DU MINISTERE PUBLIC,SECTION IV – DU MINISTERE PUBLIC PRES LES TRIBUNAUX DEPARTEMENTAUX,,"(Loi n°85-25 du 27 février 1985)
Lorsqu'il exerce les fonctions du ministère public le président du tribunal départemental est placé sous le contrôle du Procureur de la République près le tribunal régional.",Procédures Pénales
39,,,39,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE PREMIER : DES AUTORITES CHARGEES DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,CHAPITRE III : DU JUGE D'INSTRUCTION,,,"Le juge d'instruction est chargé de procéder aux informations ainsi qu'il est dit au chapitre premier du titre Ill du présent Code.
Sauf les exceptions prévues par les articles suivants, il ne peut, à peine de nullité, participer au jugement des affaires pénales dont il a connu en sa qualité de juge d'instruction.",Procédures Pénales
40,,,40,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE PREMIER : DES AUTORITES CHARGEES DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,CHAPITRE III : DU JUGE D'INSTRUCTION,,,"Il est désigné au moins un juge d'instruction dans chaque tribunal régional, par arrêté du Garde des Sceaux, Ministre de la justice.
Quand le ou les juges d'instruction d'un ressort sont absents, malades ou autrement empêchés, ils sont remplacés par des juges provisoirement désignés par ordonnance du président du tribunal ; à défaut, le président du tribunal est chargé des fonctions de juge d'instruction.
Dans ce dernier cas, la procédure est réglée comme il est dit aux articles «169» et suivants du présent Code et le président du tribunal peut juger les affaires correctionnelles qu'il a instruites.",Procédures Pénales
41,85-25,,41,,1985-02-27,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE PREMIER : DES AUTORITES CHARGEES DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,CHAPITRE III : DU JUGE D'INSTRUCTION,,,"(Loi n°85-25 du 27 février 1985)
Lorsque le tribunal départemental ne comprend qu'un magistrat, celui-ci, qu'il se soit saisi d'office des affaires de sa compétence ou qu'il ait été requis d'informer par le Procureur de la République, remplit les fonctions de juge d'instruction puis juge les affaires qu'il a instruites.",Procédures Pénales
42,,,42,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE PREMIER : DES AUTORITES CHARGEES DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,CHAPITRE III : DU JUGE D'INSTRUCTION,,,"Le juge d'instruction ne peut informer qu'après avoir été saisi par un réquisitoire du Procureur de la République ou par une plainte avec constitution de partie civile dans les conditions prévues aux articles «71» et «77».
Il a tous les pouvoirs et les prérogatives attachés à la qualité d'officier de police judiciaire prévus par la section Il du titre premier du présent livre, ainsi que par les lois spéciales.
En cas de crimes ou de délits flagrants, il exerce les pouvoirs qui lui sont attribués par l'article « 64».
Le juge d'instruction a, dans l'exercice de ses fonctions, le droit de requérir directement la force publique.",Procédures Pénales
43,,,43,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE PREMIER : DES AUTORITES CHARGEES DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,CHAPITRE III : DU JUGE D'INSTRUCTION,,,"Sont compétents le juge d'instruction du lieu de l'infraction, celui de la résidence de l'une des personnes soupçonnées d'avoir participé à l'infraction, celui du lieu d'arrestation d'une de ces personnes. Même lorsque cette arrestation a été opérée pour une autre cause.",Procédures Pénales
44,85-25,,44,,1985-02-27,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE PREMIER : DES AUTORITES CHARGEES DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,CHAPITRE III : DU JUGE D'INSTRUCTION,,,"(Loi n°85-25 du 27 février 1985)
Le président du tribunal départemental, quand il ne réside pas au siège d'un tribunal régional, peut, en cas d'urgence, se saisir d'office aux fins d'instruction de tout crime ou délit excédant sa compétence commis dans son ressort ou saisir aux mêmes fins, lorsqu'il en existe un, le juge d'instruction du tribunal départemental, qu'il y ait ou non, flagrant délit, à charge d'en informer immédiatement le Procureur de la République compétent. Celui-ci, à qui est transmise en même temps la copie du procès-verbal destinée au juge d'instruction, saisit ce dernier par un réquisitoire.
Faute par le président du tribunal départemental de se saisir d'office, il peut être requis d'informer, ou de faire informer, par le Procureur de la République compétent.
En tout état de la procédure, le président du tribunal départemental doit transmettre le dossier de l'information au juge d'instruction du tribunal régional, sur la demande de celui-ci.
Le président du tribunal départemental ou le juge d'instruction de ce tribunal qu'il agisse d'office, sur réquisition ou sur délégation, procède à tous les actes d'instruction, conformément aux dispositions du présent Code, sous les réserves ci-après :
Il ne peut décerner de mandat de dépôt ou d'arrêt et doit en demander la délivrance au juge d'instruction du tribunal régional ; néanmoins, il peut garder le prévenu à sa disposition jusqu'à la décision du juge d'instruction qui doit intervenir dans les huit jours de la mise sous garde.
Celle-ci ne peut en aucun cas être prorogée au-delà de ce délai ;
La décision de mainlevée de mandat de dépôt ou d'arrêt appartient au juge d'instruction du tribunal régional à qui le dossier de la procédure doit être communiqué ;
L'information terminée, il n'a pas qualité pour régler la procédure et doit transmettre le dossier au juge d'instruction du tribunal régional à qui il appartient de statuer et de rendre l'ordonnance de clôture.
Lorsque le président du tribunal départemental ou le juge d'instruction de ce tribunal se dessaisit de la procédure, il doit inviter la partie civile à se conformer aux dispositions de l'article «80».
Le juge d'instruction du tribunal régional, avant de rendre son ordonnance de clôture, peut procéder par lui-même ou par délégation à toute mesure d'instruction complémentaire qu'il juge convenable.",Procédures Pénales
45,,,45,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"Est qualifié crime ou délit flagrant, le crime ou le délit qui se commet actuellement, ou qui vient de se commettre. Il y a aussi crime ou délit flagrant lorsque, dans un temps très voisin de l'action, la personne soupçonnée et poursuivie par la clameur publique, ou est trouvée en possession d'objets, ou présente des traces ou indices laissant penser qu'elle a participé au crime ou au délit.
Est assimilé au crime ou délit flagrant tout crime ou délit qui, même non commis dans les circonstances prévues à l'alinéa précédent, a été commis dans une maison dont le chef requiert le Procureur de la République ou un officier de la police judiciaire de le constater.",Procédures Pénales
46,,,46,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"En cas de crime flagrant, l'officier de police judiciaire qui en est avisé informe immédiatement le Procureur de la République, se transporte sans délai sur le lieu du crime et procède à toutes les constatations utiles.
Il veille à la conservation des indices susceptibles de disparaître et de tout ce qui peut servir à la manifestation de la vérité.
Il saisit les armes et instruments qui ont servi à commettre le crime ou qui étaient destinés à le commettre, ainsi que tout ce qui parait avoir été le produit de ce crime.
Il représente les objets saisis pour reconnaissance aux personnes qui paraissent avoir participé au crime, si elles sont présentées.",Procédures Pénales
47,,,47,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"Dans les lieux où un crime ou un délit a été commis, il est interdit, sous peine d'une amende de
3.000 à 18.000 francs, à toute personne non habilitée, de modifier avant les premières opérations de l'enquête judiciaire, l'état des lieux et d'y effectuer des prélèvements quelconques.
Toutefois, exception est faite lorsque ces modifications ou ces prélèvements sont commandés par les exigences de la sécurité ou de la salubrité publique, ou par les soins à donner aux victimes.
Si les destructions des traces ou si les prélèvements sont effectués en vue d'entraver le fonctionnement de la justice, la peine est un emprisonnement de trois mois à trois ans et une amende de 20.000 à 60.000 francs.",Procédures Pénales
48,,,48,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"Si la nature du crime est telle que la preuve en puisse être acquise par la saisie des papiers, documents ou autres objets en la possession des personnes qui paraissent avoir participé au crime ou détenir des pièces ou objets relatifs aux faits incriminés, l'officier de police judiciaire se transporte sans désemparer au domicile de ces dernières pour y procéder à une perquisition dont il dresse procès-verbal.
Il a seul, avec les personnes désignées à l'article «49» et celles auxquelles il a éventuellement recours en application de l'article « 52 », le droit de prendre connaissance des papiers ou documents avant de procéder à leur saisie.
Toutefois, il a l'obligation de provoquer préalablement toutes mesures utiles pour que soit assuré le respect du secret professionnel et des droits de la défense.
Tous les objets et documents saisis sont immédiatement inventoriés et placés sous scellés.
Cependant, si leur inventaire sur place présente des difficultés, ils font l'objet de scellés fermés provisoires jusqu'au moment de leur inventaire et de leur mise sous scellés définitifs et ce en présence des personnes ayant assisté à la perquisition, suivant les modalités prévues à l'article
«49». Avec l'accord du Procureur de la République l'officier de police judiciaire ne maintient que la saisie des objets et documents utiles à la manifestation de la vérité.",Procédures Pénales
49,,,49,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"Sous réserve de ce qui est dit à l'article précédent concernant le respect du secret professionnel et des droits de la défense, les opérations prescrites par ledit article sont faites en présence des personnes soupçonnées d'avoir participé au crime et de la personne au domicile de laquelle la perquisition a lieu.
En cas d'impossibilité, l'officier de police judiciaire aura l'obligation de les inviter chacun à désigner un représentant de leur choix ; à défaut, l'officier de police judiciaire choisira deux témoins requis à cet effet par lui, en dehors des personnes relevant de son autorité administrative.
Le procès-verbal de ces opérations, dresse ainsi qu'il est dit à l'article « 57 », est signé par les personnes visées à l'alinéa précédent : au cas de refus ou d'impossibilité, il en est fait mention au procès-verbal.",Procédures Pénales
50,66-18,,50,,1966-02-01,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"(Loi n°66-18 du 1 février 1966)
Sous réserve des nécessités des enquêtes ou de l'instruction, toute communication ou toute divulgation, sans l'autorisation de l'inculpé ou de ses ayants droits ou du signataire ou du destinataire d'un document provenant d'une perquisition à une personne non qualifiée par la loi pour en prendre connaissance, est punie d'une amende de 36.000 à 180.000 francs et d'un emprisonnement de deux mois à deux ans.",Procédures Pénales
51,,,51,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"Sauf réclamation faite de l'intérieur de la maison ou exceptions prévues par la loi, les perquisitions et les visites domiciliaires ne peuvent être commencées avant cinq heures et après vingt-et-une heure.
Les formalités mentionnées aux articles «48», «49» et au présent article sont prescrites à peine de nullité.",Procédures Pénales
52,,,52,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"S'il y a lieu de procéder à des constatations qui ne puissent être différées, l'officier de police judiciaire a recours à toutes personnes qualifiées.
Les personnes ainsi appelées prêtent, par écrit, serment de donner leur avis en leur honneur et conscience.",Procédures Pénales
53,,,53,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"L'officier de Police judiciaire peut défendre à toute personne de s'éloigner du lieu de l'infraction jusqu'à la clôture de ses opérations.
Toute personne dont il apparaît nécessaire, au cours des recherches judiciaires, d'établir ou de vérifier l'identité, doit à la demande de l'officier de police judiciaire, se prêter aux opérations qu'exige cette mesure.
Tout contrevenant aux dispositions des alinéas précédents est passible d'une peine qui ne peut excéder quinze jours d'emprisonnement et 18.000 francs d'amende.",Procédures Pénales
54,,,54,,,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"L'officier de police judiciaire peut appeler et entendre toutes personnes susceptibles de fournir des renseignements sur les faits ou sur les objets et documents saisis.
Les personnes convoquées par lui sont tenues de comparaître et de déposer. Si elles ne satisfont pas à cette obligations, avis en est donné au Procureur de la République, qui peut les contraindre à comparaître par la force publique.
Il dresse un procès-verbal de leurs déclarations. Les personnes entendues elles-mêmes à sa lecture, peuvent y faire consigner leurs observations et y apposent leur signature. Si elles déclarent ne savoir lire, lecture leur en est faite par l'officier de police judiciaire préalablement à la signature.
Au cas de refus d'impossibilité de signer le procès-verbal, mention en est faite sur celui-ci.",Procédures Pénales
55,99-06,,55,,1999-01-29,,LIVRE PREMIER : DE L'EXERCICE DE L'ACTION PUBLIQUE ET DE L'INSTRUCTION,TITRE II : DES ENQUETES,CHAPITRE PREMIER : DES CRIMES ET DELITS FLAGRANTS,,,"(Loi n°99-06 du 29 janvier 1999)
Si, pour les nécessités de l'enquête, l'officier de police judiciaire est amené à garder à sa disposition une ou plusieurs personnes visées aux articles « 53 » et « 54», il ne peut les retenir plus de 24 heures.
S'il existe contre une personne des indices graves et concordants, de nature à motiver son inculpation, l'officier de police judiciaire doit la conduire devant le Procureur de la République ou son délégué, sans pouvoir la garder à sa disposition plus de 48 heures. En cas de difficulté matérielle relative au transfèrement, le Procureur de la république doit être immédiatement averti des conditions et délai de transfèrement.
Dans les deux cas, l'officier de police judiciaire doit immédiatement informer le Procureur de la république, son délégué ou le cas échéant le Président du tribunal départemental investi des pouvoirs de Procureur de la république de la mesure dont il a l'initiative et faire connaître à la personne retenue les motifs de sa mise sous garde à vue.
Lorsque la personne gardée à vue est un mineur de 13 à 18 ans, l'officier de police judiciaire doit la retenir dans un local spécial isolé des détenus majeurs.
La mesure de garde à vue s'applique sous le contrôle effectif du Procureur de la République, de son délégué ou le cas échéant du Président du tribunal départemental investi des pouvoirs du Procureur de la République.
Dans tous les lieux où elle s'applique, les officiers de police judiciaire sont astreints à la tenue d'un registre de garde à vue côté et paraphé par le parquet qui est présent à toutes réquisitions des magistrats chargés du contrôle de la mesure.
Le délai prévu à l'alinéa 2 peut être prorogé d'un nouveau délai de 48 heures par autorisation du Procureur de la République, de son délégué ou du juge d'instruction, confirmé par écrit.
Les délais prévus au présent article sont doublés en ce qui concerne les crimes et délits contre la sûreté de l'Etat ; ils sont également doublés pour tous les crimes et délits en période d'état de siège, d'état d'urgence ou d'application de l'article « 47 » de la Constitution sans que ces deux causes de doublement puissent se cumuler.
En cas de prolongation de la garde à vue, l'officier de police judiciaire informe la personne gardée à vue des motifs de la prorogation en lui donnant connaissance des dispositions de l'article «56».
Il lui notifie le droit qu'elle a de constituer conseil parmi les avocats inscrits au tableau ou admis en stage. Mention de ces formalités est faite obligatoirement dans le procès-verbal d'audition à peine de nullité.",Procédures Pénales
