id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
56,96-06,,56,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Le président du conseil régional nommé à une fonction incompatible avec son mandat est tenu de faire une déclaration d'option dans un délai de trente jours. Passé ce délai, il peut être invité par le Ministre chargé des Collectivités locales à abandonner l'une de ses fonctions. En cas de refus ou quinze jours après cette mise en demeure, le président est déclaré démissionnaire par décret.",Collectivités Locales
57,96-06,,57,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,La démission du président du conseil régional est adressée au Ministre chargé des Collectivités locales par lettre recommandée avec accusé de réception. Elle est définitive à partir de son acceptation par le Ministre chargé des Collectivités locales ou un mois après envoi d'une nouvelle lettre recommandée.,Collectivités Locales
58,96-06,,58,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Les dispositions de l'article 117 du Code pénal sont applicables à tout président de conseil régional qui aura délibérément donné sa démission dont l'objet serait d'empêcher ou de suspendre soit l'administration de la justice, soit l'accomplissement d'un service quelconque.",Collectivités Locales
59,96-06,,59,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Lorsque le président du conseil régional ou tout autre conseiller régional est condamné pour crime, sa révocation est de droit.
Lorsqu'il a fait l'objet d'une condamnation pour délit ou lorsque son comportement met gravement en cause les intérêts de la région, sur la base de faits précis qualifiés comme tels par le conseil et après avoir été entendu ou invité par le Ministre chargé des Collectivités locales, à fournir des explications écrites sur les faits qui lui sont reprochés, il peut être révoqué par décret.
A titre conservatoire, et en cas d'urgence, il peut être suspendu par arrêté du Ministre chargé des Collectivités locales.
La durée de la suspension ne peut excéder un mois.",Collectivités Locales
60,96-06,,60,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,La révocation emporte de plein droit l'inéligibilité aux fonctions de président et de conseiller pour une durée de dix ans.,Collectivités Locales
61,96-06,,61,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Sans que la liste soit limitative, les faits énumérés ci-dessous peuvent entraîner l'application des dispositions de l'article 59 du présent code.
l-faits prévus et punis par la loi instituant la cour de discipline budgétaire;-utilisation des deniers publics de la région à des fins personnelles ou privées; 3-prêts d'argent effectués sur les recettes de la région;-faux en écriture publique authentique visés aux articles 130 et 133 du Code pénal;-faux commis dans certains documents administratifs, dans les feuilles de route et certificats visés aux articles 137, 138, 140, 142 et 145 du Code pénal;-concussion ou corruption;-spéculation sur l'affectation ou l'usage des terrains publics et autres biens meubles et immeubles.-refus de signer et de transmettre au représentant de l'Etat une délibération du conseil régional.
Dans les sept premiers cas, la sanction administrative ne fait pas obstacle aux poursuites judiciaires.",Collectivités Locales
62,96-06,,62,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Dans le cas où le président du conseil régional, les membres du bureau, le président ou les membres de la délégation spéciale ont commis l'une des irrégularités prévues par la loi instituant la cour de discipline budgétaire, ils sont passibles de poursuites devant cette cour.",Collectivités Locales
63,96-06,,63,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Le président du conseil régional, les membres du bureau, le président ou les membres de la délégation spéciale qui se sont irrégulièrement immiscés dans le maniement des fonds régionaux sont assimilés à des comptables de fait et peuvent, à ce titre être déférés devant les juridictions compétentes.",Collectivités Locales
64,96-06,,64,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"En cas de décès, de démission acceptée, de révocation, de suspension, d'absence ou de tout autre empêchement dûment constaté par le bureau et sous réserve des dispositions de l'article 65 alinéa 2 du présent code, le président est provisoirement remplacé par un membre du bureau dans l'ordre des nominations et à défaut, par un conseiller régional pris dans l'ordre du tableau.
A la session ordinaire suivante, il est procédé au remplacement du président définitivement empêché. Le bureau est complété en conséquence s'il y a lieu.",Collectivités Locales
65,96-06,,65,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Lorsque le président décède, démissionne ou est révoqué, son remplaçant exerce la plénitude de ses fonctions.
En cas de suspension ou d'empêchement dûment constaté par le bureau, le suppléant du président est uniquement chargé de l'expédition des affaires courantes. Il ne peut ni se substituer au président dans la direction générale des affaires de la région ni modifier ses décisions.",Collectivités Locales
66,96-06,,66,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Tout membre du conseil régional, dûment convoqué, qui, sans motifs légitimes, a manqué à trois sessions successives, peut-être, après avoir été invité à fournir ses explications, déclaré démissionnaire par le président, après avis du conseil régional. La décision, dont copie doit être envoyée à l'intéressé et au représentant de l'Etat, est susceptible de recours dans les deux mois de la notification devant la juridiction compétente.
Le conseiller déclaré dans ces conditions démissionnaires ne peut à nouveau poser sa candidature à l'élection régionale, partielle ou générale, qui suit la date de sa démission d'office.",Collectivités Locales
67,96-06,,67,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Tout membre du conseil régional qui, sans excuse valable, a refusé de remplir une des fonctions qui lui sont dévolues par les lois et règlements peut être déclaré démissionnaire par le Ministre chargé des Collectivités locales après avis du conseil régional. Le refus résulte soit d'une déclaration écrite adressée à qui de droit ou rendue publique par son auteur, soit de l'abstention persistante après mise en demeure du Ministre chargé des Collectivités locales.",Collectivités Locales
68,96-06,,68,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Les démissions volontaires sont adressées par lettre recommandée au président du conseil régional, avec copie au représentant de l'Etat. Elles sont définitives à partir de leur accusé de réception par le président du conseil régional ou un mois après un second envoi de la démission par lettre recommandée.",Collectivités Locales
69,96-06,,69,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"Les employeurs sont tenus de laisser aux salariés de leur entreprise ou service, membres d'un conseil régional, le temps nécessaire pour participer aux séances plénières de ce conseil ou aux travaux des commissions qui en dépendent. La suspension de travail prévue au présent article ne peut être une cause de rupture par l'employeur du contrat de louage de services et ce à peine de dommages et intérêts au profit du salarié.",Collectivités Locales
70,96-06,,70,,1996-03-22,,,TITRE II : DE LA REGION,"Chapitre IV : Dissolution du conseil, substitution, suppléance, cessation de fonctions.",,,"En temps de guerre, le président et les conseillers régionaux pris individuellement peuvent être, pour des motifs d'ordre public ou d'intérêt général, suspendus par décret jusqu'à la cessation des hostilités. Les membres du conseil ainsi suspendus ne sont pas remplacés numériquement pendant la durée normale du mandat du conseil.
Toutefois, si cette mesure doit réduire d'un quart au moins le nombre des membres du conseil, le même décret institue une délégation spéciale habilitée à suppléer le conseil régional.",Collectivités Locales
