id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
55,96-13,,56,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE VII - DES RECOURS FAUTE DE PAIEMENT,,,"Toutes les personnes obligées en vertu d'un chèque sont tenues solidairement envers le porteur.
Le porteur a le droit d'agir contre toutes ces personnes, individuellement	ou collectivement, sans être astreint à observer l'ordre dans lequel elles se sont obligées;
Le même droit appartient à tout signataire d'un chèque qui a remboursé celui-ci.
L'action intentée contre un des obligés n'empêche pas d'agir contre les autres, même postérieurs à celui qui a été d'abord poursuivi.",Pénal
56,96-13,,57,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE VII - DES RECOURS FAUTE DE PAIEMENT,,,"Le porteur peut réclamer à celui contre qui il exerce son recours:
1°-Le montant du chèque non payé;
2°-Les intérêts à partir du jour de la présentation, dus au taux légal pour les chèques émis et payables au Sénégal et au taux de 6% pour les autres chèques;
3°-Les frais de protêt, ceux des avis donnés, ainsi que les autres frais.",Pénal
57,96-13,,58,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE VII - DES RECOURS FAUTE DE PAIEMENT,,,"Celui qui a remboursé le chèque peut réclamer à ses garants:
1°-La somme intégrale qu'il a payée
2°-Les intérêts de ladite somme, à partir du jour où il l'a déboursée, calculés au taux légal pour les chèques émis et payables au Sénégal et au taux de 6% pour les autres chèques;
3°-Les frais qu'il à supportés.",Pénal
58,96-13,,59,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE VII - DES RECOURS FAUTE DE PAIEMENT,,,"Tout obligé contre lequel un recours est exercé ou qui est exposé à un recours peut exiger,	contre remboursement, la remise du chèque avec le protêt et un compte acquitté.
Tout endosseur qui a remboursé le chèque peut biffer son endossement et ceux des endosseurs subséquents.",Pénal
59,96-13,,60,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE VII - DES RECOURS FAUTE DE PAIEMENT,,,"Quand la présentation du chèque ou la confection du protêt dans les délais prescrits est empêchée par un obstacle insurmontable (prescription légale ou autre cas de force majeure), ces délais sont prolongés.
Le porteur est tenu de donner, sans retard, avis du cas de force majeure à son endosseur et de mentionner cet avis, daté et signé de lui, sur le chèque ou sur une allonge; pour le surplus, les dispositions de l'article 54 de la présente loi sont applicables.
Après la cessation de la force majeure, le porteur doit, sans retard, présenter le chèque au paiement et, s'il y a lieu, faire établir le protêt.
Si la force majeure persiste au-delà de quinze jours à partir de la date à laquelle le porteur a, même avant l'expiration du délai de présentation, donné avis de la force majeure à son endosseur, les recours peuvent être exercés, sans que ni la présentation, ni le protêt soient nécessaires.
Ne sont pas considérés comme constituant des cas de force majeure les faits purement personnels au porteur ou à celui qu'il a chargé de la présentation du chèque ou de l'établissement du protêt.",Pénal
60,96-13,,61,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE VIII - DES PROTETS,,,"Le protêt doit être fait, par un notaire ou par un huissier, au domicile de celui sur qui le chèque était payable ou à son dernier domicile connu.",Pénal
61,96-13,,62,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE VIII - DES PROTETS,,,"L'acte de protèt contient la transcription   littérale   du chèque et des endossements ainsi que la sommation de payer le montant du chèque. Il énonce la présence ou l'absence de celui qui doit payer, les motifs du refus de payer et l'impuissance ou le refus de signer et, en cas de paiement partiel, le montant de la somme qui a été payée.
Les notaires et huissiers sont tenus, à peine de dommages intérêts, de faire, sous leur signature, mention sur le chèque du protêt avec sa date.",Pénal
62,96-13,,63,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE VIII - DES PROTETS,,,"Nul acte de la part du porteur du chèque ne peut suppléer l'acte de protêt, hors le cas prévu par l'article 44 de la présente loi touchant la perte du chèque.",Pénal
63,96-13,,64,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE VIII - DES PROTETS,,,"Les notaires et les huissiers sont tenus, à peine de dépens, dommages intérêts envers les parties, de laisser copie exacte des protêts.
La signification du protêt au tireur par ministère d'huissier ou de notaire vaut commandement de payer. A défaut de paiement du montant du chèque et des frais à l'expiration d'un délai de quinze jours, le notaire ou l'huissier doit, sous les sanctions précitées, remettre au greffe du Tribunal contre récépissé deux copies exactes des protêts dont l'une est destinée au parquet.",Pénal
64,96-13,,65,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE IX - DE LA PLURALITE D'EXEMPLAIRES,,,"Tout chèque émis dans un pays et payable dans un autre pays  peut  être  tiré  en plusieurs	exemplaires identiques.
Dans ce cas, ces exemplaires doivent être numérotés dans le texte même du titre, faute de quoi, chacun d'eux est considéré comme un chèque distinct.
Toutefois, un chèque au porteur ne peut être établi en plusieurs exemplaires.",Pénal
65,96-13,,66,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE IX - DE LA PLURALITE D'EXEMPLAIRES,,,"Le paiement fait sur un des exemplaires est libératoire, alors même qu'il n'est pas stipulé que ce paiement annule l'effet des autres exemplaires.
L'endosseur qui a transmis les exemplaires à différentes personnes, ainsi que les endosseurs subséquents, sont tenus à raison de tous les exemplaires portant leur signature qui n'ont pas été restitués.",Pénal
66,96-13,,67,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE X - DES ALTERATIONS ET DE LA PRESCRIPTION,SECTION PREMIERE - DES ALTERATIONS,,"En cas d'altération du texte d'un chèque, les signataires postérieurs à cette altération sont tenus dans les termes du texte altéré; les signataires antérieurs le sont dans les termes du texte originel.",Pénal
67,96-13,,68,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE X - DES ALTERATIONS ET DE LA PRESCRIPTION,SECTION Il - DE LA PRESCRIPTION,,"Les actions en recours du porteur	contre	les endosseurs. le tireur et les autres obligés se prescrivent par  six  mois  à  partir  de l'expiration	du	délai	de présentation.
Les actions en recours des divers obligés au paiement d'un chèque les uns contre les autres se prescrivent par six mois à partir du jour où l'obligé a remboursé le chèque ou du jour où il a été lui-même actionné.
Toutefois, en cas de déchéance	ou	de prescription, il subsiste une action contre le tireur qui n'a pas fait provision ou les autres obligés qui se seraient enrichis indûment.
L'action du porteur du chèque contre le tiré se prescrit par trois ans à partir de l'expiration du délai de présentation visé à l'article 40 de la présente loi.",Pénal
68,96-13,,69,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE X - DES ALTERATIONS ET DE LA PRESCRIPTION,SECTION Il - DE LA PRESCRIPTION,,"Les prescriptions en cas d'action exercée en justice ne courent que du jour du dernier acte de procédure. Elles ne s'appliquent pas s'il y a eu condamnation ou si la dette a été reconnue par acte séparé.
L'interruption de la prescription n'a d'effet que contre celui à l'égard duquel l'acte interruptif a été fait.
Néanmoins, les prétendus débiteurs seront tenus, s'ils en sont requis, d'affirmer sous serment qu'ils ne sont plus redevables et leurs conjoints survivants, héritiers ou ayant causes, qu'ils estiment de bonne foi qu'il n'est plus rien dû.",Pénal
69,96-13,,70,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE XI - DISPOSITIONS GENERALES ET PENALES,SECTION PREMIERE - DE LA COMPUTATION DES DELAIS,,"La présentation et le protêt d'un chèque ne peuvent être faits qu'un jour ouvrable.
Lorsque le dernier jour du délai accordé par la loi pour l'accomplissement des actes relatifs au chèque, et notamment pour la présen-tation ou pour l'établissement du protêt est un jour férié légal, ce délai est prorogé jusqu'au premier jour ouvrable qui en suit l'expiration. Les jours fériés intermédiaires sont compris dans la computation du délai.
Aux jours fériés légaux sont assimilés les jours où, aux termes des lois en vigueur, aucun paiement ne peut être exigé ni aucun protêt dressé.",Pénal
70,96-13,,71,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE XI - DISPOSITIONS GENERALES ET PENALES,SECTION PREMIERE - DE LA COMPUTATION DES DELAIS,,"Les délais prévus par la présente loi ne comprennent pas le jour qui leur sert de point de départ.
Aucun délai de grâce, ni légal, ni judiciaire, n'est admis sauf dans les cas prévus par la législation relative à la prorogation de protêt et à celle des échéances des valeurs négociables.",Pénal
71,96-13,,72,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE XI - DISPOSITIONS GENERALES ET PENALES,"SECTION Il - DE L'AVERTISSEMENT, DE L'INTERDICTION BANCAIRE ET DE LA REGULARISATION",,"Des formules de chèques autres que celles qui sont remises pour un retrait de fonds par le tireur auprès du tiré ou pour une certification ou des chèques de banque ne peuvent, sous réserve des dispositions de l'article 76 de la présente loi, être délivrées au titulaire de compte ou à son mandataire pendant 5 ans à compter d'un incident de paiement relevé au nom du titulaire de compte pour défaut de provision et déclaré à la Banque centrale.
Les dispositions du présent article doivent être observées par le banquier qui a refusé le paiement d'un chèque pour défaut de provision et par tout banquier qui a été informé de l'incident de paiement, par la Banque centrale, en application des articles 93 et 95 de la présente loi.",Pénal
72,96-13,,73,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE XI - DISPOSITIONS GENERALES ET PENALES,"SECTION Il - DE L'AVERTISSEMENT, DE L'INTERDICTION BANCAIRE ET DE LA REGULARISATION",,"Le banquier tiré qui a refusé le paiement d'un chèque pour défaut ou insuffisance de provision doit:
1°-Délivrer une attestation de rejet au bénéficiaire, précisant le motif du refus de paiement
2°-Enregistrer sur ses livres l'incident de paiement au plus tard le deuxième jour œuvré suivant le refus de paiement.
3°-Adresser au titulaire du compte, aux frais de ce dernier,	une	lettre d'avertissement précisant le motif du refus de paiement et les sanctions encourues à défaut de régularisation.
La lettre d'avertissement n'est adressée au titulaire du compte que si le compte n'a enregistré aucun incident de paiement dans les six mois précédant l'enregistrement visé au 2°.",Pénal
73,96-13,,74,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE XI - DISPOSITIONS GENERALES ET PENALES,"SECTION Il - DE L'AVERTISSEMENT, DE L'INTERDICTION BANCAIRE ET DE LA REGULARISATION",,"Le banquier tiré doit, en l'absence de régularisation dans le délai d'un mois à partir de la date d'envoi de la lettre d'avertissement:
1°-Aviser la Banque centrale de l'incident le 4e jour ouvrable suivant la date d'expiration du délai;
2°-Signifier au titulaire du compte qu'il lui est interdit, pendant une période de 5 ans, d'émettre des chèques autres que ceux qui exclusivement le retrait de fonds par le tireur auprès du ou ceux qui sont certifiés.
Dans le même temps, le banquier tiré doit enjoindre au titulaire du compte de restituer à tous les banquiers dont il est le client les formules de chèques en sa possession et en celle de ses mandataires. Ces derniers en sont aussi informés par le banquier tiré.
Lorsque la lettre d'avertissement n'a pas été envoyée en application de l'article 73 alinéa 2 de la présente loi, le banquier tiré doit aviser la Banque Centrale au plus tard le 2e jour œuvré suivant l'enregistrement de l'incident.
Le banquier tiré est aussi tenu des autres diligences visées à l'article 74 alinéa 1-20 de la présente loi, relatives à la signification de l'interdiction	bancaire d'émettre des chèques et de l'injonction de restitution des formules de chèques au titulaire du compte.",Pénal
74,96-13,,75,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE XI - DISPOSITIONS GENERALES ET PENALES,"SECTION Il - DE L'AVERTISSEMENT, DE L'INTERDICTION BANCAIRE ET DE LA REGULARISATION",,"Lorsque l'incident de paiement est le fait du titulaire d'un compte collectif avec ou sans    solidarité,    les dispositions des articles 72 et 76 de la présente loi sont de plein droit applicables aux autres titulaires de compte en ce qui concerne ledit compte.",Pénal
75,96-13,,76,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE XI - DISPOSITIONS GENERALES ET PENALES,"SECTION Il - DE L'AVERTISSEMENT, DE L'INTERDICTION BANCAIRE ET DE LA REGULARISATION",,"Le titulaire du compte recouvre la faculté d'émettre des chèques lorsque, à compter de l'injonction précitée, il justifie avoir:
1°-Réglé le montant du chèque impayé ou constitué une provision suffisante et disponible destinée à son règlement par les soins du tiré;
2° Payé une pénalité libératoire dans les conditions et sous les réserves fixées par les articles 77 à 79 de la présente loi.
Dans ces cas, l'interdiction prononcée en application de l'article 74 de la présente loi est levée dans les conditions fixées par instructions de la Banque Centrale, et le banquier tiré délivre, sur demande, une attestation de paiement au tireur.
La pénalité libératoire due est acquise au Trésor public dans les conditions et modalités fixées par arrêté ministériel.",Pénal
76,96-13,,77,,1996-08-28,,,TITRE PREMIER - DU CHEQUE,CHAPITRE XI - DISPOSITIONS GENERALES ET PENALES,"SECTION Il - DE L'AVERTISSEMENT, DE L'INTERDICTION BANCAIRE ET DE LA REGULARISATION",,"La pénalité libératoire n'est pas due lorsque le titulaire du compte qui a émis le chèque ou son mandataire justifie, dans un délai de 30 jours à compter de l'injonction prévue par l'article 74, avoir réglé le montant du chèque ou constitué une provision suffisante et disponible destinée à son règlement par les soins du tiré.
Dans ce cas, la dispense de  pénalité  s'applique  à l'ensemble des chèques rejetés postérieurement pour défaut de provision sur le même compte et régularisés dans le délai susvisé.
La pénalité libératoire n'est pas due lorsque le tireur a été dans l'impossibilité de régulariser dans les délais requis. Cette impossibilité doit être justifiée devant le Trésor public qui apprécie sa légitimité.",Pénal
